path,sha256,kind,api_version,namespace,name,parse_status,parse_error,spec_keys,test_nodes,risk_flags,shape_issues,placeholder_count
raw_yaml\IOChaos\f6612df1576d66be5e56e802.yaml,55ec475a4478903e651db9f21a2d802e3649f3833d82bffd98910938089e01d3,IOChaos,chaos-mesh.org/v1alpha1,rook-ceph,nodereader-disk-io-latency,valid_map,,"[""action"", ""delay"", ""duration"", ""mode"", ""path"", ""percent"", ""selector"", ""volumePath""]","[""io_latency"", ""selector""]","[""host_volume""]",[],0
raw_yaml\IOChaos\fbc86754045f0a70cd83a24c.yaml,b3e58b88718653904a97d4fa121a469847c5b1f112639459e6abe62a3b83fe87,IOChaos,chaos-mesh.org/v1alpha1,kafka-cluster,kafka-io-disk-full,valid_map,,"[""action"", ""duration"", ""errno"", ""methods"", ""mode"", ""path"", ""percent"", ""selector"", ""volumePath""]","[""io_fault"", ""selector""]","[""host_volume""]",[],0
raw_yaml\IOChaos\fe8bfba6459989debf196fef.yaml,198fc0906f9221d3c43b7a05f7666f48650a4396e72dfbfa64893b8ed2d7cc69,IOChaos,chaos-mesh.org/v1alpha1,io-throught-5,io-throught-5,valid_map,,"[""action"", ""duration"", ""errno"", ""methods"", ""mode"", ""path"", ""percent"", ""selector"", ""volumePath""]","[""io_fault"", ""selector""]","[""host_volume"", ""namespace_or_selector_blast_radius""]",[],0
raw_yaml\IOChaos\feb34148d780e66b3c31b52b.yaml,ff9a4ca59fb2b510e6b3b615c46dadb400078498b5af822a1815979f32f54d38,IOChaos,chaos-mesh.org/v1alpha1,,io-fault,valid_map,,"[""action"", ""duration"", ""errno"", ""mode"", ""path"", ""percent"", ""selector"", ""volumePath""]","[""io_fault"", ""selector""]","[""host_volume""]",[],0
raw_yaml\JVMChaos\062dd695ec8854b061e3668a.yaml,341817e756e599e2a52ada5af557f90d20b0ac81dd575b610e0a2437b390768b,JVMChaos,chaos-mesh.org/v1alpha1,app,jvm-oom-example,valid_map,,"[""action"", ""duration"", ""flags"", ""mode"", ""scheduler"", ""selector"", ""target""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\1596dd593f02017929e6f644.yaml,baa964f398f001a8dbb69fdda4f965416b2f0ca537116c81e53c7bf452f9796b,JVMChaos,chaos-mesh.org/v1alpha1,,return,valid_map,,"[""action"", ""class"", ""method"", ""mode"", ""selector"", ""value""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\1816f0d8f68b5302cdf56842.yaml,4dd78955d075c9c7bdd89d83d9e493cdc54c36c63b09f43d85c3ad387ebf2420,JVMChaos,chaos-mesh.org/v1alpha1,,exception,valid_map,,"[""action"", ""class"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\181f3044283d109f6e669c24.yaml,6b87fad49e352098995d3a5d2d5a0de3880ac4389fd8c63a56a4256f1293a774,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-gc-serial,valid_map,,"[""action"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\19293fed5632b22459da5b90.yaml,c66ecc7ff63f82ff26859528cdd7656f8953b017c0aea4af9af8cbf8d210093f,JVMChaos,chaos-mesh.org/v1alpha1,,exception,valid_map,,"[""action"", ""class"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\1a3fb15921ada769f4b4efca.yaml,6d88e324bce5604377f6a6be700d6e09e1e3ab327807e3ecc40c39466a31743d,JVMChaos,chaos-mesh.org/v1alpha1,kafka-cluster,kafka-jvm-exception,valid_map,,"[""action"", ""class"", ""duration"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\1f744f7b33b470ecbbe4ecaf.yaml,68bca24629a4d9f14209233f3a1a966ebab83aab729daafa6fa087c7ba2c8aa9,JVMChaos,chaos-mesh.org/v1alpha1,kafka-cluster,kafka-jvm-gc,valid_map,,"[""action"", ""duration"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\2661e4490749355fb49e7c63.yaml,ba280e75dea4f6e0dcc43aca9669c7983baabdea0fddfd277de7b211c53f91ae,JVMChaos,chaos-mesh.org/v1alpha1,chaos-engineering,java-service-exception,valid_map,,"[""action"", ""class"", ""duration"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\3786867413b30c2ce212f5a6.yaml,70fabdeb5b9940acbe25a89ab0a02c9bd83b9980d9c5e75f2bf22e4281f64994,JVMChaos,chaos-mesh.org/v1alpha1,chaos-manager,jvm-exception,valid_map,,"[""action"", ""class"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\3b052a25c3c460d51849c3d1.yaml,14e42d9f3b74a7d77cc04a1c2b042f0617619ef1d34aa339eb3f992cd0a92870,JVMChaos,chaos-mesh.org/v1alpha1,app,jvm-exception-example,valid_map,,"[""action"", ""duration"", ""flags"", ""matchers"", ""mode"", ""scheduler"", ""selector"", ""target""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\3c7952c5974177fe9d21bba9.yaml,8d91a646f30fb81ba30e9bded371c321ab2065e9afc39e13d86f901ed1a2bc87,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-stress-cpu,valid_map,,"[""action"", ""cpuCount"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\4b734490df42d411e33734dc.yaml,70590b6e9ab4a546d8cb257ed601ec076d20c388023e0164e02dbd0114ab81a4,JVMChaos,chaos-mesh.org/v1alpha1,kafka-cluster,kafka-jvm-cpu-stress,valid_map,,"[""action"", ""cpuCount"", ""duration"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\4ba830f24b83693001100528.yaml,97da4bf760500bbb80776977deb2763e1343e64e2808f857b0a2a66e656faf6d,JVMChaos,chaos-mesh.org/v1alpha1,helloworld,exception,valid_map,,"[""action"", ""class"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\4f9fc9d25e73871c937d4c0c.yaml,d828ac84dff2feab676cc93c6b09b4543263797ea52ab0d869f17e1a08d9759a,JVMChaos,chaos-mesh.org/v1alpha1,,latency,valid_map,,"[""action"", ""class"", ""latency"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\562bd5ee604054a12dd81289.yaml,c871b9038f58c2508cfb0fb1dde1a9903998f3e1d806aa742415adcbc899744c,JVMChaos,chaos-mesh.org/v1alpha1,,modify-return,valid_map,,"[""action"", ""mode"", ""ruleData"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\5903a6fa28aa8a8f9c376e45.yaml,810be57ffa0ed86fa7b746634e6ebcdce7d6c4dfa68a44f4f40ac2073ece867f,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-stress-cpu-serial,valid_map,,"[""action"", ""cpuCount"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\5e1ade6ffd8d24e3fc2dce7c.yaml,5b49662675607752cbb2b9e09d9dd6cb8a799c56be65d9d2824abda42b38f60b,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-stress-memory-heap,valid_map,,"[""action"", ""memType"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\655bb14dbe9bd42acd44630f.yaml,6e73e93f06d37806f699b0c5b0a48e633792f60533a7a79b3e97a0996396e1af,JVMChaos,chaos-mesh.org/v1alpha1,,modify-return,valid_map,,"[""action"", ""mode"", ""ruleData"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\6e0873432a2bbe17a1e643b2.yaml,e6bd1b57bc248cec5e24f0f94e85a6c93352f6abbde3791afe9cc5b66db2b56e,JVMChaos,chaos-mesh.org/v1alpha1,kafka-cluster,kafka-jvm-method-latency,valid_map,,"[""action"", ""class"", ""duration"", ""latency"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\6ec624f3173b99a1b96ab35e.yaml,619ca4364a737697ff8936473ee4115a01b39cb18c3d9c18b5e90de9c76fc1fa,JVMChaos,chaos-mesh.org/v1alpha1,app,jvm-delay4jvm-example,valid_map,,"[""action"", ""duration"", ""flags"", ""matchers"", ""mode"", ""scheduler"", ""selector"", ""target""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\6ffa4085c0a30e14a6863932.yaml,31eff7a05bea4a1f8ddb63168d3fdd322501fa2e67430b512c08eecdfc05695f,JVMChaos,chaos-mesh.org/v1alpha1,helloworld,return,valid_map,,"[""action"", ""class"", ""method"", ""mode"", ""selector"", ""value""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\7be7b79dedd0bbe82702debe.yaml,2967cb0e279703c0aa07b56dd42036f425d327e92838374b004890e4dc1ef337,JVMChaos,chaos-mesh.org/v1alpha1,chaos-testing,jvm-exception,valid_map,,"[""action"", ""class"", ""duration"", ""exception"", ""method"", ""mode"", ""scheduler"", ""selector""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\7d310c0e0c305ddafaf37595.yaml,d313c214cf3ee611dc45b61486bbeb705308e32407ac055068ba6d6be4247fa4,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-stress-memory-serial,valid_map,,"[""action"", ""memType"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\8e38314f5785fb7095acd00b.yaml,da7b15480d4a942461c67229346450909156cdff7c8ca470bb0d156cf6d5cb70,JVMChaos,chaos-mesh.org/v1alpha1,app,jvm-return-example,valid_map,,"[""action"", ""duration"", ""flags"", ""matchers"", ""mode"", ""scheduler"", ""selector"", ""target""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\8e6be2b1acdb7587c219d4e8.yaml,7c86788d4008ede69d27285e4155bf7ce749eb427fd03495caca801c0b8272fb,JVMChaos,chaos-mesh.org/v1alpha1,app,jvm-cfl-example,valid_map,,"[""action"", ""duration"", ""mode"", ""scheduler"", ""selector"", ""target""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\8f8ba1b4fd3ce78c8661b8b7.yaml,17295f97feb81cf0c19094a62de8337be12b51888ba79f26133b6afd8666872c,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-stress-memory-stack,valid_map,,"[""action"", ""memType"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\96d61dd9b22c6cbe391469a3.yaml,304ead3d69b22ac2b04e943bfc916d69d611bbac0c1b217ebb86c35bb1bbdc1c,JVMChaos,chaos-mesh.org/v1alpha1,,exception,valid_map,,"[""action"", ""class"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\99c21f3e3b567b7c1c55feaf.yaml,5ad2610fc6dfdbb92a22b6eafd99e02cd1f5997077a5fd09df5e9881a8335101,JVMChaos,chaos-mesh.org/v1alpha1,app,jvm-delay4servlet-example,valid_map,,"[""action"", ""duration"", ""flags"", ""mode"", ""scheduler"", ""selector"", ""target""]","[""jvmchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\JVMChaos\a1c63af6a46bd58613a2a06d.yaml,5a747d37c7bb5373320306e5100e51a1453f4a8cfb6561c19d3592ba33c9ebbc,JVMChaos,chaos-mesh.org/v1alpha1,kafka-cluster,kafka-jvm-memory-stress,valid_map,,"[""action"", ""duration"", ""memType"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\a4084e3a942044d926e9ddcf.yaml,cf3961afaa4aa26e29622492d625dd324ecc9bfb3f2cae60b088119f8df581ce,JVMChaos,chaos-mesh.org/v1alpha1,load-testing,neural-jvm-exception,valid_map,,"[""action"", ""class"", ""duration"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\aa7711db883e36a35218a0f4.yaml,bde10fcdc1274de611948faa9e31f264b23911692fa3527c1ab6cbcd120fb392,JVMChaos,chaos-mesh.org/v1alpha1,,stress,valid_map,,"[""action"", ""memType"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\b396f0b122ede5d08a609b21.yaml,7d48b50c847b58efeaee83462fbb57e99c884b4d64b8b012cc20574c8a73819a,JVMChaos,chaos-mesh.org/v1alpha1,helloworld,modify-return,valid_map,,"[""action"", ""mode"", ""ruleData"", ""selector""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\c6454604039b9c92dd8b70a9.yaml,7e2e797b3fae20e5cc292c1891d1c61b503496f2979f3ab4426c31c19d4fad72,JVMChaos,chaos-mesh.org/v1alpha1,mysql,exception,valid_map,,"[""action"", ""database"", ""exception"", ""mode"", ""mysqlConnectorVersion"", ""selector"", ""table""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\e83e8fa0770f96bc648b9788.yaml,6868cd1209539da02c7f9062ff0459b1fcf40d50a5abf00802be5d97eb532017,JVMChaos,chaos-mesh.org/v1alpha1,default,return,valid_map,,"[""action"", ""class"", ""duration"", ""method"", ""mode"", ""returnValue"", ""selector"", ""value""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\JVMChaos\ea4e195dbcaed871230febde.yaml,ed6cae77f5a75d229795786cc06d0b510d07f864d5d11b6ea43399063c4e0f06,JVMChaos,chaos-mesh.org/v1alpha1,,jvm-stress-memory-serial,valid_map,,"[""action"", ""memType"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\eaedfa8a5e64913e7f658e52.yaml,2bdf4fac3f240e09f1147e75bf118c653e689b7b81dcec3bc951b7b2e1b75dae,JVMChaos,chaos-mesh.org/v1alpha1,qbitel,jvm-exception-experiment,valid_map,,"[""action"", ""class"", ""duration"", ""exception"", ""method"", ""mode"", ""selector""]","[""jvmchaos"", ""selector""]",[],[],0
raw_yaml\JVMChaos\f570d14e00baef9cfbf02bc4.yaml,7fa91b28acaafe9c007f66dcf05f5ac76ad8178cc88f78e6e2755f9ecc150862,JVMChaos,chaos-mesh.org/v1alpha1,,return,valid_map,,"[""action"", ""class"", ""method"", ""mode"", ""selector"", ""value""]","[""jvmchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\KernelChaos\1c2f6d76176c377ae3fcb0eb.yaml,ccdfff07536111017639e3f7ab75b02e119542c21061d38cdf549ed63624ecda,KernelChaos,chaos-mesh.org/v1alpha1,query-engines,kernel-panic-simulation,valid_map,,"[""action"", ""duration"", ""failKernRequest"", ""mode"", ""scheduler"", ""selector""]","[""kernelchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\KernelChaos\3fd391bc8036598fca1cd2bb.yaml,56bcc98f5c860daac6596667b36e85e71cb1e9270aa2698de0abd6e1472faf03,KernelChaos,chaos-mesh.org/v1alpha1,chaos-testing,kernel-chaos,valid_map,,"[""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\41abdbf1d25b8c7e90e1ed5d.yaml,1d435726f7ff1a049733e1e7c9c30ca66fdb49b1ef68abbf97a20f2304e7dd72,KernelChaos,chaos-mesh.org/v1alpha1,ml-platform,kernel-fault-experiment,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\4a3dbc52d92f7129b00ef2ae.yaml,6a9e57e7b1fb88200e44d97c519d68b0b03446d5cbd6ba148ab490e947d49a89,KernelChaos,chaos-mesh.org/v1alpha1,chaos-testing,kernel-failure,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""scheduler"", ""selector""]","[""kernelchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\KernelChaos\53ca1545415120359e616299.yaml,f5f506c66f54acacbd301564a353d5e00ebda8e57a450ae8ce10345709200b87,KernelChaos,chaos-mesh.org/v1alpha1,qbitel,kernel-chaos-experiment,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\54e44fdbc56377fb1d2a2a43.yaml,8dd1229ddd3a5c21c173f6fcb04fcf2e672e7ba291dd00eeff32240c6fbbe3ea,KernelChaos,chaos-mesh.org/v1alpha1,,kernel-fault-1,valid_map,,"[""mode"", ""selector""]","[""kernelchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\KernelChaos\720dbf3732651ba1fe30f684.yaml,2a11df4c44cd9b182da10ed85b34fbf6d030285777f49ec83ec7ebb7de3defcb,KernelChaos,chaos-mesh.org/v1alpha1,chaos-testing,kernel-panic,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\724a06030d515abf8c463235.yaml,6fe2b3df2b4052c06367b4bd8b36b52dda49c6da87c4c1af560095ba08ee68a0,KernelChaos,chaos-mesh.org/v1alpha1,chaos-testing,kernel-chaos-example,valid_map,,"[""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\828f0918303db49cdeec97bf.yaml,45d862a3f5e14f383cf25dc28a38753e5fb6246ffddd43d774d94c0750bcf31b,KernelChaos,chaos-mesh.org/v1alpha1,estatewise,kernel-io-error-experiment,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\8f4a27d155f983f8c478c711.yaml,f1b62334557d788f4d7b8ba573ba708d8d9ed556d977d811e1b3ec0980f34d59,KernelChaos,chaos-mesh.org/v1alpha1,load-testing,cosmic-kernel-chaos,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\KernelChaos\a490e2ab189d8832ba1ad025.yaml,f1a1333dea7304adfe8926cbabedc80275ff6134f51264dc0028f7cfff26c1b7,KernelChaos,chaos-mesh.org/v1alpha1,cmv,bio,valid_map,,"[""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\KernelChaos\afda836ce014a8487633e634.yaml,571b1bad968fcea18a5b04ff034905dc8a0ecf60e25357a8e7fee399b16cc448,KernelChaos,chaos-mesh.org/v1alpha1,govsecure,data-plane-disk-failure,valid_map,,"[""duration"", ""failKernRequest"", ""mode"", ""scheduler"", ""selector""]","[""kernelchaos"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\KernelChaos\b5f041f53453496eb02dacdc.yaml,96ae30e60eed1bf12d354a10cf8c1153c6d8505b0bbebf02f48819d2803e7ff2,KernelChaos,chaos-mesh.org/v1alpha1,cmv,bio,valid_map,,"[""containerNames"", ""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\KernelChaos\b6593a67ab48b855fdf67979.yaml,b10b0a56b2342e26947d90bc3bf9bc572c0e6ed96bc7885abb0ca33a9eff661e,KernelChaos,chaos-mesh.org/v1alpha1,chaos-mesh,kernel-chaos,valid_map,,"[""failKernRequest"", ""mode"", ""selector"", ""value""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\KernelChaos\fe0aabf81d914dbeb7bd7ab2.yaml,6bd88b0878e569ab683f01022a0c7b9e5ea1fc2944fa43026b62daa295587a4a,KernelChaos,chaos-mesh.org/v1alpha1,chaos-mesh,kernel-chaos-example,valid_map,,"[""failKernRequest"", ""mode"", ""selector""]","[""kernelchaos"", ""selector""]",[],[],0
raw_yaml\NetworkChaos\021f33e4944a0141da2f5749.yaml,17645f3d3d85b1053a893feefaded031a66efa216ac43ff63fc1870f7d293162,NetworkChaos,chaos-mesh.org/v1alpha1,chaos-mesh,network-delay-example,valid_map,,"[""action"", ""delay"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""network_delay"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\NetworkChaos\025f95b5838d52f44bb96003.yaml,56244739ec2cc11a2ad14bcc051e84c0c0305f704caefea2806134ccd276dcc1,NetworkChaos,chaos-mesh.org/v1alpha1,vibe-coding,audit-log-f06-db-slow,valid_map,,"[""action"", ""delay"", ""direction"", ""duration"", ""mode"", ""selector"", ""target""]","[""network_delay"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\NetworkChaos\02cbde474ba3f8477ac80379.yaml,32c9dddd0165606a827bb72781d6e2482443435e8fd89ebeb8730a27f666797e,NetworkChaos,chaos-mesh.org/v1alpha1,chaos-testing,front-end-network-delay,valid_map,,"[""action"", ""delay"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""network_delay"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\NetworkChaos\03ee942ce20a2feeba597d91.yaml,dee2e5746014bb7feca1a78288f0848b8a1452482d37d23b62a6a3665a35d45a,NetworkChaos,chaos-mesh.org/v1alpha1,vibe-coding,secret-rotation-f06-db-slow,valid_map,,"[""action"", ""delay"", ""direction"", ""duration"", ""mode"", ""selector"", ""target""]","[""network_delay"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\NetworkChaos\04a4658d08c08d66c077cfba.yaml,84fc894daa63711965bbbd40179ae76431152f5475da485700669835af6f6f78,NetworkChaos,chaos-mesh.org/v1alpha1,chaos-mesh,network-delay-coupon-f005,valid_map,,"[""action"", ""delay"", ""duration"", ""mode"", ""selector""]","[""network_delay"", ""selector""]",[],[],0
raw_yaml\NetworkChaos\056c3f872a2ab60b8eb53cb2.yaml,b953f26190cd42161082feb7d4c151ed5ad887d6167b5f71685a14d732bc8de8,NetworkChaos,chaos-mesh.org/v1alpha1,oscp-prod,oscp-network-partition,valid_map,,"[""action"", ""direction"", ""duration"", ""mode"", ""partition"", ""scheduler"", ""selector""]","[""network_partition"", ""selector""]","[""temporal_or_composite""]",[],0
raw_yaml\NetworkChaos\07a12b5099fe7709b91695c4.yaml,a6a1f0686f8a366a89be8a15542707315703c681b0af2e8d0a41307a93061071,NetworkChaos,chaos-mesh.org/v1alpha1,mesh-system,packet-loss-20pct,valid_map,,"[""action"", ""direction"", ""duration"", ""loss"", ""mode"", ""selector""]","[""network_loss"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\NetworkChaos\089f360e346cb3e041d5e690.yaml,9f024f526be413fc91f74ea62cb447854866593836c3c675b61f31a784af5fbf,NetworkChaos,chaos-mesh.org/v1alpha1,vibe-coding,hotel-booking-f06-db-slow,valid_map,,"[""action"", ""delay"", ""direction"", ""duration"", ""mode"", ""selector"", ""target""]","[""network_delay"", ""selector""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\NetworkChaos\094eac00081c0a7dbb05636d.yaml,5d8e77ea2fc9bab10ee910e25c60915a290411c7826e96ecf7527b05ddf059b1,NetworkChaos,chaos-mesh.org/v1alpha1,chaos-engineering,redis-bandwidth-limit,valid_map,,"[""action"", ""bandwidth"", ""duration"", ""mode"", ""scheduler"", ""selector""]","[""network_bandwidth"", ""selector""]","[""namespace_or_selector_blast_radius"", ""temporal_or_composite""]",[],0
